"","TREND_DATE","BUILDING_GROUP","CONSUMPTION"
"666",2017-11-20,"Academic",4845.70376
"667",2017-11-21,"Academic",4603.37179
"668",2017-11-22,"Academic",4047.593
"669",2017-11-23,"Academic",3187.45635
"670",2017-11-24,"Academic",3204.40747
"671",2017-11-25,"Academic",3295.4668
"672",2017-11-26,"Academic",3508.1679
"673",2017-11-27,"Academic",4731.32029
"674",2017-11-28,"Academic",4770.70891
"675",2017-11-29,"Academic",4842.62686
"676",2017-11-30,"Academic",5018.87664
"677",2017-12-01,"Academic",4827.39243
"678",2017-12-02,"Academic",4041.58313
"679",2017-12-03,"Academic",3987.29346
"680",2017-12-04,"Academic",5086.01035
"681",2017-12-05,"Academic",4959.54851
"682",2017-12-06,"Academic",4958.53041
"683",2017-12-07,"Academic",4748.25727
"684",2017-12-08,"Academic",4745.9959
"685",2017-12-09,"Academic",4145.4707
"686",2017-12-10,"Academic",4074.95955
"687",2017-12-11,"Academic",4849.08973
"688",2017-12-12,"Academic",4886.0607
"689",2017-12-13,"Academic",4612.3693
"690",2017-12-14,"Academic",4401.60755
"691",2017-12-15,"Academic",4101.92817
"692",2017-12-16,"Academic",3561.3673
"693",2017-12-17,"Academic",3576.41443
"694",2017-12-18,"Academic",4167.28147
"695",2017-12-19,"Academic",4086.47391
"696",2017-12-20,"Academic",4096.17697
"697",2017-12-21,"Academic",4028.84137
"698",2017-12-22,"Academic",3995.93271
"699",2017-12-23,"Academic",3485.32427
"700",2017-12-24,"Academic",3461.95863
"701",2017-12-25,"Academic",4123.66924
"702",2017-12-26,"Academic",3977.62458
"703",2017-12-27,"Academic",4075.82347
"704",2017-12-28,"Academic",4440.02054
"705",2017-12-29,"Academic",4410.5853
"706",2017-12-30,"Academic",4065.16318
"707",2017-12-31,"Academic",4063.61857
"708",2018-01-01,"Academic",4592.20707
"709",2018-01-02,"Academic",4888.78619
"710",2018-01-03,"Academic",4879.05545
"711",2018-01-04,"Academic",4753.29045
"712",2018-01-05,"Academic",4565.49228
"713",2018-01-06,"Academic",3417.44326
"714",2018-01-07,"Academic",3463.82436
"715",2018-01-08,"Academic",4832.83773
"716",2018-01-09,"Academic",4859.49858
"717",2018-01-10,"Academic",4962.40129
"718",2018-01-11,"Academic",5111.29338
"719",2018-01-12,"Academic",5210.99136
"720",2018-01-13,"Academic",4827.60935
"721",2018-01-14,"Academic",4966.96439
"722",2018-01-15,"Academic",5276.81679
"723",2018-01-16,"Academic",5032.83094
"724",2018-01-17,"Academic",4695.79224
"725",2018-01-18,"Academic",4896.15457
"726",2018-01-19,"Academic",4709.83588
"727",2018-01-20,"Academic",3463.25612
"728",2018-01-21,"Academic",3587.0318
"729",2018-01-22,"Academic",4586.12342
"730",2018-01-23,"Academic",4671.4297
"731",2018-01-24,"Academic",4656.64705
"732",2018-01-25,"Academic",4633.36447
"733",2018-01-26,"Academic",4574.87605
"734",2018-01-27,"Academic",3660.83434
"735",2018-01-28,"Academic",3646.42539
"736",2018-01-29,"Academic",4778.26236
"737",2018-01-30,"Academic",4822.97816
"738",2018-01-31,"Academic",4649.407
"739",2018-02-01,"Academic",4604.24305
"740",2018-02-02,"Academic",4547.47299
"741",2018-02-03,"Academic",4225.55971
"742",2018-02-04,"Academic",4391.01893
"743",2018-02-05,"Academic",4546.84077
"744",2018-02-06,"Academic",4568.11433
"745",2018-02-07,"Academic",4688.85043
"746",2018-02-08,"Academic",5006.06867
"747",2018-02-09,"Academic",5030.89593
"748",2018-02-10,"Academic",4763.64763
"749",2018-02-11,"Academic",4681.70782
"750",2018-02-12,"Academic",5159.5678
"751",2018-02-13,"Academic",5107.8401
"752",2018-02-14,"Academic",5053.24447
"753",2018-02-15,"Academic",4753.77788
"754",2018-02-16,"Academic",4476.16442
"755",2018-02-17,"Academic",3741.75673
"756",2018-02-18,"Academic",3938.56717
"757",2018-02-19,"Academic",4819.81095
"758",2018-02-20,"Academic",4936.55307
"759",2018-02-21,"Academic",4881.30427
"760",2018-02-22,"Academic",4946.39236
"761",2018-02-23,"Academic",4912.46516
"762",2018-02-24,"Academic",3818.58516
"763",2018-02-25,"Academic",3971.51186
"764",2018-02-26,"Academic",4981.11376
"765",2018-02-27,"Academic",4965.83226
"766",2018-02-28,"Academic",4935.9928
"767",2018-03-01,"Academic",4937.02745
"768",2018-03-02,"Academic",4882.811
"769",2018-03-03,"Academic",4157.9051
"770",2018-03-04,"Academic",3932.0799
"771",2018-03-05,"Academic",5037.47882
"772",2018-03-06,"Academic",4779.0668
"773",2018-03-07,"Academic",4918.20157
"774",2018-03-08,"Academic",4881.46555
"775",2018-03-09,"Academic",4848.09191
"776",2018-03-10,"Academic",3736.51752
"777",2018-03-11,"Academic",3763.7187
"778",2018-03-12,"Academic",4863.65627
"779",2018-03-13,"Academic",4799.57502
"780",2018-03-14,"Academic",4877.79902
"781",2018-03-15,"Academic",4842.5277
"782",2018-03-16,"Academic",4663.16814
"783",2018-03-17,"Academic",3703.11233
"784",2018-03-18,"Academic",3699.94067
"785",2018-03-19,"Academic",4882.43955
"786",2018-03-20,"Academic",4798.7265
"787",2018-03-21,"Academic",4908.41457
"788",2018-03-22,"Academic",4832.0725
"789",2018-03-23,"Academic",4666.76723
"790",2018-03-24,"Academic",3496.29644
"791",2018-03-25,"Academic",3551.10423
"792",2018-03-26,"Academic",4317.53238
"793",2018-03-27,"Academic",4292.45542
"794",2018-03-28,"Academic",4284.33603
"795",2018-03-29,"Academic",4192.80313
"796",2018-03-30,"Academic",4103.88888
"797",2018-03-31,"Academic",3333.85386
"798",2018-04-01,"Academic",3389.64612
"799",2018-04-02,"Academic",4339.37351
"800",2018-04-03,"Academic",4751.73284
"801",2018-04-04,"Academic",4807.84985
"802",2018-04-05,"Academic",4753.84598
"803",2018-04-06,"Academic",4675.91828
"804",2018-04-07,"Academic",3665.94721
"805",2018-04-08,"Academic",3874.53988
"806",2018-04-09,"Academic",4756.05045
"807",2018-04-10,"Academic",4671.22057
"808",2018-04-11,"Academic",4693.9085
"809",2018-04-12,"Academic",4603.33714
"810",2018-04-13,"Academic",4753.25114
"811",2018-04-14,"Academic",3593.00714
"812",2018-04-15,"Academic",3777.73896
"813",2018-04-16,"Academic",4922.54306
"814",2018-04-17,"Academic",4721.89105
"815",2018-04-18,"Academic",4820.84014
"816",2018-04-19,"Academic",4834.51692
"817",2018-04-20,"Academic",4758.38786
"818",2018-04-21,"Academic",3892.13075
"819",2018-04-22,"Academic",3820.90002
"820",2018-04-23,"Academic",5051.17388
"821",2018-04-24,"Academic",5021.30997
"822",2018-04-25,"Academic",4930.91526
"823",2018-04-26,"Academic",4840.30007
"824",2018-04-27,"Academic",4663.07588
"825",2018-04-28,"Academic",3602.56292
"826",2018-04-29,"Academic",3705.89176
"827",2018-04-30,"Academic",5494.67341
"828",2018-05-01,"Academic",5737.9827
"829",2018-05-02,"Academic",5508.60893
"830",2018-05-03,"Academic",5495.74132
"831",2018-05-04,"Academic",5554.91123
"832",2018-05-05,"Academic",4600.37876
"833",2018-05-06,"Academic",4492.88445
"834",2018-05-07,"Academic",5659.18959
"835",2018-05-08,"Academic",5638.31673
"836",2018-05-09,"Academic",5611.24039
"837",2018-05-10,"Academic",5114.59076
"838",2018-05-11,"Academic",4395.5531
"839",2018-05-12,"Academic",3333.84417
"840",2018-05-13,"Academic",3619.78281
"841",2018-05-14,"Academic",5381.78275
"842",2018-05-15,"Academic",5593.98886
"843",2018-05-16,"Academic",5645.83899
"844",2018-05-17,"Academic",5741.94374
"845",2018-05-18,"Academic",5670.24874
"846",2018-05-19,"Academic",4536.9975
"847",2018-05-20,"Academic",3844.72462
"848",2018-05-21,"Academic",5203.20842
"849",2018-05-22,"Academic",5539.46404
"850",2018-05-23,"Academic",5758.2433
"851",2018-05-24,"Academic",5853.3489
"852",2018-05-25,"Academic",5855.55447
"853",2018-05-26,"Academic",5293.47586
"854",2018-05-27,"Academic",5085.2944
"855",2018-05-28,"Academic",5283.37575
"856",2018-05-29,"Academic",5587.4991
"857",2018-05-30,"Academic",5344.8945
"858",2018-05-31,"Academic",5484.4432
"859",2018-06-01,"Academic",6000.0798
"860",2018-06-02,"Academic",4223.69807
"861",2018-06-03,"Academic",3873.94042
"862",2018-06-04,"Academic",5059.2079
"863",2018-06-05,"Academic",5740.60307
"864",2018-06-06,"Academic",5420.84312
"865",2018-06-07,"Academic",5913.75622
"866",2018-06-08,"Academic",5540.0477
"867",2018-06-09,"Academic",4511.71435
"868",2018-06-10,"Academic",4317.66524
"869",2018-06-11,"Academic",5926.94714
"870",2018-06-12,"Academic",5985.8625
"871",2018-06-13,"Academic",5487.92493
"872",2018-06-14,"Academic",5547.89604
"873",2018-06-15,"Academic",6262.0848
"874",2018-06-16,"Academic",5173.51792
"875",2018-06-17,"Academic",5692.1609
"876",2018-06-18,"Academic",7656.91814
"877",2018-06-19,"Academic",6019.01432
"878",2018-06-20,"Academic",5841.3564
"879",2018-06-21,"Academic",5468.7006
"880",2018-06-22,"Academic",5463.55458
"881",2018-06-23,"Academic",4525.69275
"882",2018-06-24,"Academic",4338.37594
"883",2018-06-25,"Academic",5730.21685
"884",2018-06-26,"Academic",5714.4483
"885",2018-06-27,"Academic",5773.56405
"886",2018-06-28,"Academic",5942.97294
"887",2018-06-29,"Academic",7014.42603
"888",2018-06-30,"Academic",5127.54254
"889",2018-07-01,"Academic",4409.7644
"890",2018-07-02,"Academic",6164.0769
"891",2018-07-03,"Academic",6254.16728
"892",2018-07-04,"Academic",5029.06996
"893",2018-07-05,"Academic",6720.97917
"894",2018-07-06,"Academic",5607.66572
"895",2018-07-07,"Academic",4330.9953
"896",2018-07-08,"Academic",4611.22054
"897",2018-07-09,"Academic",6634.5669
"898",2018-07-10,"Academic",6206.73722
"899",2018-07-11,"Academic",6458.68166
"900",2018-07-12,"Academic",6667.7787
"901",2018-07-13,"Academic",6673.8107
"902",2018-07-14,"Academic",4742.18894
"903",2018-07-15,"Academic",5116.06767
"904",2018-07-16,"Academic",6235.89496
"905",2018-07-17,"Academic",5921.3848
"906",2018-07-18,"Academic",5800.2647
"907",2018-07-19,"Academic",5728.37665
"908",2018-07-20,"Academic",5784.67152
"909",2018-07-21,"Academic",4995.67779
"910",2018-07-22,"Academic",4336.48157
"911",2018-07-23,"Academic",6074.07054
"912",2018-07-24,"Academic",5875.29044
"913",2018-07-25,"Academic",5845.09193
"914",2018-07-26,"Academic",5538.3328
"915",2018-07-27,"Academic",5343.75316
"916",2018-07-28,"Academic",4014.73801
"917",2018-07-29,"Academic",4119.17571
"918",2018-07-30,"Academic",5575.41044
"919",2018-07-31,"Academic",5654.34878
"920",2018-08-01,"Academic",5621.3244
"921",2018-08-02,"Academic",5189.34983
"922",2018-08-03,"Academic",5616.54907
"923",2018-08-04,"Academic",4472.7338
"924",2018-08-05,"Academic",4441.67708
"925",2018-08-06,"Academic",3528.55471
"926",2018-08-07,"Academic",4999.45287175847
"927",2018-08-08,"Academic",5337.44136167046
"928",2018-08-09,"Academic",4996.1017
"929",2018-08-10,"Academic",6235.0189
"930",2018-08-11,"Academic",4652.97963
"931",2018-08-12,"Academic",4631.60187
"932",2018-08-13,"Academic",6227.12183
"933",2018-08-14,"Academic",6068.88644
"934",2018-08-15,"Academic",6191.16938
"935",2018-08-16,"Academic",6086.37168
"936",2018-08-17,"Academic",6124.03832
"937",2018-08-18,"Academic",4688.80333
"938",2018-08-19,"Academic",4589.21131
"939",2018-08-20,"Academic",5929.43262
"940",2018-08-21,"Academic",5487.27287
"941",2018-08-22,"Academic",4963.3336
"942",2018-08-23,"Academic",5164.51763
"943",2018-08-24,"Academic",4966.43563
"944",2018-08-25,"Academic",4576.63043
"945",2018-08-26,"Academic",4554.17447
"946",2018-08-27,"Academic",6053.29213
"947",2018-08-28,"Academic",6369.27936
"948",2018-08-29,"Academic",5433.6478
"949",2018-08-30,"Academic",5436.17615
"950",2018-08-31,"Academic",6007.63684
"951",2018-09-01,"Academic",4634.52007
"952",2018-09-02,"Academic",4577.86202
"953",2018-09-03,"Academic",6464.80197
"954",2018-09-04,"Academic",6786.1505
"955",2018-09-05,"Academic",6186.9382
"956",2018-09-06,"Academic",5454.0763
"957",2018-09-07,"Academic",5120.2872
"958",2018-09-08,"Academic",3845.61617
"959",2018-09-09,"Academic",4024.41837
"960",2018-09-10,"Academic",5254.62417
"961",2018-09-11,"Academic",5603.5591
"962",2018-09-12,"Academic",5988.747
"963",2018-09-13,"Academic",6104.3963
"964",2018-09-14,"Academic",6464.03484
"965",2018-09-15,"Academic",5882.9934
"966",2018-09-16,"Academic",4785.63293
"967",2018-09-17,"Academic",6706.598
"968",2018-09-18,"Academic",6083.20624
"969",2018-09-19,"Academic",6148.6849
"970",2018-09-20,"Academic",6268.8982
"971",2018-09-21,"Academic",5099.37134
"972",2018-09-22,"Academic",3934.56184
"973",2018-09-23,"Academic",3786.6232
"974",2018-09-24,"Academic",5622.90833
"975",2018-09-25,"Academic",5529.56653
"976",2018-09-26,"Academic",5139.59834
"977",2018-09-27,"Academic",5181.58474
"978",2018-09-28,"Academic",4893.47584
"979",2018-09-29,"Academic",4070.12399
"980",2018-09-30,"Academic",3639.31411
"981",2018-10-01,"Academic",4954.31772
"982",2018-10-02,"Academic",4975.98545
"983",2018-10-03,"Academic",5840.8024
"984",2018-10-04,"Academic",4505.40932
"985",2018-10-05,"Academic",4707.9222
"986",2018-10-06,"Academic",3320.15409
"987",2018-10-07,"Academic",3205.85928
"988",2018-10-08,"Academic",4776.00792
"989",2018-10-09,"Academic",4948.04878
"990",2018-10-10,"Academic",5248.58897
"991",2018-10-11,"Academic",4435.74075
"992",2018-10-12,"Academic",4065.87432
"993",2018-10-13,"Academic",3401.92608
"994",2018-10-14,"Academic",3322.54734
"995",2018-10-15,"Academic",4330.6395
"996",2018-10-16,"Academic",4419.9188
"997",2018-10-17,"Academic",4891.35836
"998",2018-10-18,"Academic",4946.51658
"999",2018-10-19,"Academic",4854.82696
"1000",2018-10-20,"Academic",3621.04185
"1001",2018-10-21,"Academic",3857.60667
"1002",2018-10-22,"Academic",4950.85479
"1003",2018-10-23,"Academic",4690.32959
"1004",2018-10-24,"Academic",4884.3579
"1005",2018-10-25,"Academic",4783.86991
"1006",2018-10-26,"Academic",4694.022
"1007",2018-10-27,"Academic",4337.04631
"1008",2018-10-28,"Academic",3636.17613
"1009",2018-10-29,"Academic",4843.61882
"1010",2018-10-30,"Academic",4832.7816
"1011",2018-10-31,"Academic",4739.55733
"1012",2018-11-01,"Academic",4705.01102
"1013",2018-11-02,"Academic",4464.82776
"1014",2018-11-03,"Academic",3574.01007
"1015",2018-11-04,"Academic",3610.5079
"1016",2018-11-05,"Academic",4831.72268
"1017",2018-11-06,"Academic",4874.54293
"1018",2018-11-07,"Academic",4998.85417
"1019",2018-11-08,"Academic",4956.4713
"1020",2018-11-09,"Academic",5021.17066
"1021",2018-11-10,"Academic",4232.52095
"1022",2018-11-11,"Academic",4030.02643
"1023",2018-11-12,"Academic",5238.03652
"1024",2018-11-13,"Academic",5306.74552
"1025",2018-11-14,"Academic",5218.52953
"1026",2018-11-15,"Academic",4991.22343
"1027",2018-11-16,"Academic",4913.96779
"1028",2018-11-17,"Academic",3906.20602
"1029",2018-11-18,"Academic",3697.2857
"1030",2018-11-19,"Academic",4872.64492
"1031",2018-11-20,"Academic",4919.61475
"1032",2018-11-21,"Academic",4437.02197
"1033",2018-11-22,"Academic",3747.17702
"1034",2018-11-23,"Academic",3764.76748
"1035",2018-11-24,"Academic",3686.10383
"1036",2018-11-25,"Academic",3897.84112
"1037",2018-11-26,"Academic",5222.98328
"1038",2018-11-27,"Academic",5145.61807
"1039",2018-11-28,"Academic",5067.5711
"1040",2018-11-29,"Academic",5012.70148
"1041",2018-11-30,"Academic",4857.68917
"1042",2018-12-01,"Academic",4441.69188
"1043",2018-12-02,"Academic",4114.70641
"1044",2018-12-03,"Academic",5005.58433
"1045",2018-12-04,"Academic",4871.65056
"1046",2018-12-05,"Academic",5010.23367
"1047",2018-12-06,"Academic",5134.69623
"1048",2018-12-07,"Academic",5277.0963
"1049",2018-12-08,"Academic",3924.0005
"1050",2018-12-09,"Academic",4292.50986
"1051",2018-12-10,"Academic",5279.2732
"1052",2018-12-11,"Academic",5234.51403
"1053",2018-12-12,"Academic",4892.08778
"1054",2018-12-13,"Academic",4675.28328
"1055",2018-12-14,"Academic",4527.55612
"1056",2018-12-15,"Academic",3669.73344
"1057",2018-12-16,"Academic",3689.16349
"1058",2018-12-17,"Academic",4643.91843
"1059",2018-12-18,"Academic",4321.43443
"1060",2018-12-19,"Academic",4459.1624
"1061",2018-12-20,"Academic",4451.6617
"1062",2018-12-21,"Academic",4550.07698
"1063",2018-12-22,"Academic",3543.38834
"1064",2018-12-23,"Academic",3801.48502
"1065",2018-12-24,"Academic",3860.14173
"1066",2018-12-25,"Academic",3576.09239
"1067",2018-12-26,"Academic",3518.184
"1068",2018-12-27,"Academic",4317.00248
"1069",2018-12-28,"Academic",4319.31443
"1070",2018-12-29,"Academic",3655.67228
"1071",2018-12-30,"Academic",3686.86539
"1072",2018-12-31,"Academic",3749.2001
"1073",2019-01-01,"Academic",3925.75965
"1074",2019-01-02,"Academic",4761.4041
"1075",2019-01-03,"Academic",4478.64744
"1076",2019-01-04,"Academic",4621.06916
"1077",2019-01-05,"Academic",3451.27823
"1078",2019-01-06,"Academic",3411.67679
"1079",2019-01-07,"Academic",4798.24036
"1080",2019-01-08,"Academic",4987.05383
"1081",2019-01-09,"Academic",4981.32695
"1082",2019-01-10,"Academic",4869.2501
"1083",2019-01-11,"Academic",4644.94514
"1084",2019-01-12,"Academic",4019.96393
"1085",2019-01-13,"Academic",4167.97205
"1086",2019-01-14,"Academic",5065.98966
"1087",2019-01-15,"Academic",5009.7721
"1088",2019-01-16,"Academic",5250.26234
"1089",2019-01-17,"Academic",4943.8629
"1090",2019-01-18,"Academic",5443.10384
"1091",2019-01-19,"Academic",3888.29114
"1092",2019-01-20,"Academic",3824.00737
"1093",2019-01-21,"Academic",5041.91823
"1094",2019-01-22,"Academic",4981.40447
"1095",2019-01-23,"Academic",4974.4904
"1096",2019-01-24,"Academic",4909.19225
"1097",2019-01-25,"Academic",5010.24355
"1098",2019-01-26,"Academic",4614.59331
"1099",2019-01-27,"Academic",4669.91507
"1100",2019-01-28,"Academic",5209.11224
"1101",2019-01-29,"Academic",4913.72255
"1102",2019-01-30,"Academic",4734.2673
"1103",2019-01-31,"Academic",4841.10349
"1104",2019-02-01,"Academic",5246.7544
"1105",2019-02-02,"Academic",4950.4799
"1106",2019-02-03,"Academic",4647.77215
"1107",2019-02-04,"Academic",5030.6599
"1108",2019-02-05,"Academic",4830.58454
"1109",2019-02-06,"Academic",4953.82708
"1110",2019-02-07,"Academic",5081.27253
"1111",2019-02-08,"Academic",5233.10248
"1112",2019-02-09,"Academic",4954.52061
"1113",2019-02-10,"Academic",5052.44502
"1114",2019-02-11,"Academic",5377.3633
"1115",2019-02-12,"Academic",4893.73338
"1116",2019-02-13,"Academic",5006.48642
"1117",2019-02-14,"Academic",5202.32436
"1118",2019-02-15,"Academic",5268.23782
"1119",2019-02-16,"Academic",4225.5501
"1120",2019-02-17,"Academic",4693.54748
"1121",2019-02-18,"Academic",5161.14882
"1122",2019-02-19,"Academic",4972.16243
"1123",2019-02-20,"Academic",4965.18256
"1124",2019-02-21,"Academic",4885.68606
"1125",2019-02-22,"Academic",4904.01247
"1126",2019-02-23,"Academic",4607.24612
"1127",2019-02-24,"Academic",3921.5482
"1128",2019-02-25,"Academic",4993.11299
"1129",2019-02-26,"Academic",4928.92885
"1130",2019-02-27,"Academic",5294.3398
"1131",2019-02-28,"Academic",5226.94694
"1132",2019-03-01,"Academic",5335.2746
"1133",2019-03-02,"Academic",4965.45542
"1134",2019-03-03,"Academic",4953.77192
"1135",2019-03-04,"Academic",5683.44765
"1136",2019-03-05,"Academic",5570.30295
"1137",2019-03-06,"Academic",5162.5063
"1138",2019-03-07,"Academic",5117.36476
"1139",2019-03-08,"Academic",5192.15929
"1140",2019-03-09,"Academic",4415.97236
"1141",2019-03-10,"Academic",3437.79998
"1142",2019-03-11,"Academic",4783.3929
"1143",2019-03-12,"Academic",4763.07453
"1144",2019-03-13,"Academic",4795.25553
"1145",2019-03-14,"Academic",4744.1394
"1146",2019-03-15,"Academic",4772.77795
"1147",2019-03-16,"Academic",3879.8772
"1148",2019-03-17,"Academic",3892.20993
"1149",2019-03-18,"Academic",4836.0282
"1150",2019-03-19,"Academic",4786.17615
"1151",2019-03-20,"Academic",4797.40474
"1152",2019-03-21,"Academic",4631.48116
"1153",2019-03-22,"Academic",4541.8668
"1154",2019-03-23,"Academic",3205.76666
"1155",2019-03-24,"Academic",3262.5532
"1156",2019-03-25,"Academic",4192.74229
"1157",2019-03-26,"Academic",4169.79484
